Symbol,BuyTxn7D,BuyValue7D,SellTxn7D,SellValue7D,NetBuyValue7D,BuyTxn15D,BuyValue15D,SellTxn15D,SellValue15D,NetBuyValue15D,BuyTxn30D,BuyValue30D,SellTxn30D,SellValue30D,NetBuyValue30D,BuyTxn60D,BuyValue60D,SellTxn60D,SellValue60D,NetBuyValue60D,BuyTxn90D,BuyValue90D,SellTxn90D,SellValue90D,NetBuyValue90D,FirstBuyDate,FirstBuyDisclosureDate,FirstBuyPrice,FirstBuyValue,LastBuyDate,LastBuyDisclosureDate,LastBuyPrice,LastBuyValue,AccumulationDays,DaysSinceFirstBuy,DaysSinceLastBuy,UniquePromotersBuying,UniquePromotersSelling,WeightedAvgBuyPrice,BuyAcceleration,Freshness,AccumulationStage
THOMASCOOK,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,8348760.0,0,0.0,8348760.0,08-06-2026,12-06-2026,103.75710020989752,141178551.0,11-06-2026,12-06-2026,107.94740176620421,8348760.0,3,92,89,1,0,109.30813008442239,0.0,Stale,Stale Accumulation
THYROCARE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1628065198.0,-1628065198.0,0,0.0,1,1628065198.0,-1628065198.0,0,0.0,1,1628065198.0,-1628065198.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
TICL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,2.0,-2.0,,,,0.0,,,,0.0,0,,,0,3,,0.0,No Signal,No Signal
TIGERLOGS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,2202750.0,0,0.0,2202750.0,3,2202750.0,0,0.0,2202750.0,9,7036048.0,0,0.0,7036048.0,05-06-2026,08-06-2026,34.8071,348071.0,24-08-2026,25-08-2026,29.75,743750.0,80,95,15,1,0,34.64380341880342,0.0,Active,Confirmed Accumulation
TIMETECHNO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
TINNARUBR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,58313591.0,-58313591.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
TIPSMUSIC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
TIRUMALCHM,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
TRUALT,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,4,76204248.0,0,0.0,76204248.0,8,183533810.0,0,0.0,183533810.0,8,183533810.0,0,0.0,183533810.0,05-08-2026,07-08-2026,462.97976851851854,10000363.0,12-08-2026,13-08-2026,467.56,9351200.0,7,34,27,1,0,474.96922973406623,0.0,Active,Confirmed Accumulation
TTL,3,3094235.0,0,0.0,3094235.0,7,6133331.0,0,0.0,6133331.0,12,8482850.0,0,0.0,8482850.0,12,8482850.0,0,0.0,8482850.0,14,9096162.0,0,0.0,9096162.0,18-06-2026,19-06-2026,6.936243093922652,376638.0,08-09-2026,08-09-2026,6.783027686175892,1429557.0,82,82,0,2,0,6.604592636910709,0.3648,Fresh,Confirmed Accumulation
TVSHLTD,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
UDS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
UMAEXPORTS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,22302720.0,-22302720.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
USHAMART,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,408000.0,-408000.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
UYFINCORP,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,4960333.0,0,0.0,4960333.0,3,4960333.0,0,0.0,4960333.0,3,4960333.0,0,0.0,4960333.0,17-08-2026,20-08-2026,21.272817872269744,768438.0,19-08-2026,20-08-2026,21.034486666666666,3155173.0,2,22,20,1,0,21.00741139152052,0.0,Active,Confirmed Accumulation
VARROC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
VIKRAMSOLR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
VINCOFE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
VISAKAIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,2982877.0,0,0.0,2982877.0,04-06-2026,08-06-2026,71.67635807192043,562086.0,18-06-2026,19-06-2026,77.27906976744185,3323.0,14,96,82,1,0,73.90079896926301,0.0,Stale,Stale Accumulation
VIVIANA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,12408320.0,0,0.0,12408320.0,19-06-2026,20-06-2026,792.1204188481676,1664245.0,29-06-2026,30-06-2026,827.541219456497,3623803.0,10,81,71,2,0,815.1570095913809,0.0,Stale,Stale Accumulation
VMSTMT,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
VPRPL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
VSTL,4,1077471.0,0,0.0,1077471.0,6,3314704.0,0,0.0,3314704.0,10,4899099.0,0,0.0,4899099.0,10,4899099.0,0,0.0,4899099.0,12,5646917.0,0,0.0,5646917.0,08-06-2026,09-06-2026,116.12625850340136,853528.0,03-09-2026,04-09-2026,115.10722222222222,207193.0,87,92,5,1,0,113.5917789436032,0.2199,Fresh,Confirmed Accumulation
VSTTILLERS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
WCIL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,4,4706679.0,0,0.0,4706679.0,16-06-2026,17-06-2026,99.68,1993600.0,30-06-2026,30-06-2026,100.7,503500.0,14,84,70,1,0,102.08387194725198,0.0,Stale,Stale Accumulation
WELSPUNLIV,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
WESTLIFE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
WHEELS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
WSI,34,10814921.0,0,0.0,10814921.0,48,13058703.0,0,0.0,13058703.0,60,20364918.0,0,0.0,20364918.0,60,20364918.0,0,0.0,20364918.0,60,20364918.0,0,0.0,20364918.0,14-08-2026,18-08-2026,60.4884,302442.0,03-09-2026,08-09-2026,59.96654929577465,34061.0,20,25,5,5,0,60.781002465274256,0.5311,Fresh,Confirmed Accumulation
XPROINDIA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
ZOTA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1015470.0,-1015470.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
ZYDUSLIFE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
ZYDUSWELL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,1013071.0,0,0.0,1013071.0,12-06-2026,16-06-2026,505.596,252798.0,17-06-2026,18-06-2026,505.695,505695.0,5,88,83,1,0,506.5355,0.0,Stale,Stale Accumulation
