Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,KABRA EXTRUSIONTECHNIK LIMITED,Promoter Group,2026-07-20,SELL,30000.0,5991582.0,199.7194,1271519,4.89%,1241519,4.78%,20-07-2026,20-07-2026,Market Sale,22-Jul-2026 16:28:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260722_162802334_WEB.html
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,KABRA EXTRUSIONTECHNIK LIMITED,Promoter Group,2026-07-22,SELL,19466.0,3890319.0,199.85199835610808,1241519,4.78%,1222053,4.70%,21-07-2026,22-07-2026,Market Sale,23-Jul-2026 14:34:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260723_143421993_WEB.html
SANDUMA,SANDUR MANGANESE & IRON ORES LIMITED,Ekambar Ajai Ghorpade,Promoter,2026-06-29,SELL,226218.0,46898837.0,207.31699953142544,230418,0.05%,4200,0.00%,29-06-2026,29-06-2026,Market Sale,02-Jul-2026 10:26:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22157_20260702_102622824_WEB.html
SANDUMA,SANDUR MANGANESE & IRON ORES LIMITED,Skand Private Limited,Promoter,2026-06-29,BUY,226218.0,46970458.0,207.63360121652565,254561910,52.37%,254788128,52.41%,29-06-2026,29-06-2026,Market Purchase,02-Jul-2026 10:26:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22157_20260702_102622824_WEB.html
SENCO,SENCO GOLD LIMITED,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),Promoter,2026-06-30,BUY,8920.0,2987130.0,334.88004484304935,67973586,41.49%,67982506,41.49%,30-06-2026,30-06-2026,Market Purchase,03-Jul-2026 19:48:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20714_20260703_194833980_WEB.html
SENCO,SENCO GOLD LIMITED,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),Promoter,2026-08-18,BUY,3250.0,1094828.0,336.87015384615387,67982506,41.48%,67985756,41.48%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 19:24:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20714_20260820_192414322_WEB.html
SGIL,SYNERGY GREEN INDUSTRIES LIMITED,TARINI SANAT SHIRGAOKAR,Promoter Group,2026-08-28,BUY,2000.0,1170000.0,585.0,82000,0.53%,84000,0.54%,27-08-2026,28-08-2026,Market Purchase,30-Aug-2026 17:41:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19808_20260830_174152408_WEB.html
SGIL,SYNERGY GREEN INDUSTRIES LIMITED,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,Promoter Group,2026-09-07,BUY,1600.0,966192.0,603.87,13037,0.08%,14637,0.09%,07-09-2026,07-09-2026,Market Purchase,11-Sep-2026 11:12:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19808_20260911_111204765_WEB.html
SGIL,SYNERGY GREEN INDUSTRIES LIMITED,RISHABH SANAT SHIRGAOKAR,Promoter Group,2026-09-11,BUY,541.0,322003.0,595.1996303142329,4950,0.03%,5491,0.04%,11-09-2026,11-09-2026,Market Purchase,15-Sep-2026 10:36:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19808_20260915_103642505_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-17,BUY,13904.0,956643.0,68.80343785960875,1169885,3.97%,1183789,4.02%,17-08-2026,17-08-2026,Market Purchase,18-Aug-2026 13:42:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260818_134231601_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-18,BUY,20806.0,1407942.0,67.66999903873882,1183789,4.02%,1204595,4.09%,18-08-2026,18-08-2026,Market Purchase,19-Aug-2026 10:51:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260819_105124536_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-19,BUY,32187.0,2241595.0,69.64286823872992,1204595,4.09%,1236782,4.20%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 16:08:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260820_160818957_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-20,BUY,30350.0,2222216.0,73.21963756177924,1236782,4.20%,1267132,4.30%,20-08-2026,20-08-2026,Market Purchase,24-Aug-2026 21:54:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260824_215430244_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-21,BUY,2716.0,196041.0,72.1800441826215,1267132,4.30%,1269848,4.31%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 21:56:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260824_215651526_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-25,BUY,10179.0,694714.0,68.24972983593673,1269848,4.31%,1280027,4.34%,25-08-2026,25-08-2026,Market Purchase,29-Aug-2026 14:54:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260829_145405541_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-27,BUY,15961.0,1130760.0,70.84518513877576,1280027,4.34%,1295988,4.40%,27-08-2026,27-08-2026,Market Purchase,29-Aug-2026 15:06:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260829_150650400_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-28,BUY,17756.0,1269936.0,71.52151385447173,1299998,4.42%,1317754,4.48%,28-08-2026,28-08-2026,Market Purchase,31-Aug-2026 12:59:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260831_125931999_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-08-28,BUY,4010.0,282647.0,70.485536159601,1295988,4.40%,1299998,4.42%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 15:07:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260829_150709884_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-04,BUY,10880.0,770287.0,70.7984375,1317754,4.48%,1328634,4.51%,04-09-2026,04-09-2026,Market Purchase,08-Sep-2026 15:52:21,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260908_155221662_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-07,BUY,28511.0,2026713.0,71.08530041036792,1328634,4.51%,1357145,4.61%,07-09-2026,07-09-2026,Market Purchase,08-Sep-2026 15:52:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260908_155245428_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-08,BUY,20841.0,1448160.0,69.48610911184684,1364787,4.64%,1385628,4.71%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 20:31:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260910_203129967_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-08,BUY,7642.0,541402.0,70.84559015964408,1357145,4.61%,1364787,4.64%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 20:30:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260910_203039295_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-09,BUY,5478.0,382198.0,69.76962395034684,1385628,4.71%,1391106,4.73%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 12:10:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260911_121010537_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-10,BUY,21464.0,1484985.0,69.18491427506522,1391106,4.73%,1412570,4.80%,10-09-2026,10-09-2026,Market Purchase,14-Sep-2026 10:37:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260914_103711122_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-11,BUY,5989.0,1484985.0,247.95207881115377,1412570,4.80%,1418559,4.82%,11-09-2026,11-09-2026,Market Purchase,14-Sep-2026 12:14:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260914_121431232_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-18,BUY,10747.0,751503.0,69.92677026146832,1418559,4.82%,1429306,4.86%,18-09-2026,18-09-2026,Market Purchase,22-Sep-2026 10:18:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260922_101834716_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-21,BUY,10948.0,773602.0,70.66149068322981,1429306,4.86%,1440254,4.89%,21-09-2026,21-09-2026,Market Purchase,22-Sep-2026 15:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260922_150008170_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-25,BUY,14000.0,2533675.0,180.9767857142857,26829760,21.16%,26843760,21.17%,25-08-2026,25-08-2026,Market Purchase,26-Aug-2026 16:34:21,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260826_163421280_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-25,BUY,14000.0,2533675.0,180.9767857142857,26829760,21.16%,26843760,21.17%,25-08-2026,25-08-2026,Market Purchase,26-Aug-2026 16:32:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260826_163212172_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-31,BUY,14000.0,2387180.0,170.51285714285714,26843760,21.17%,26857760,21.18%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 16:12:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260901_161220738_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-31,BUY,14000.0,2387180.0,170.51285714285714,26843760,21.17%,26857760,21.18%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 16:10:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260901_161037604_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:38:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183852991_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:30:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183053771_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:36:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183603816_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:32:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183234413_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:28:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182849199_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:28:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182831782_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:26:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182634489_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-08-28,BUY,145991.0,11646625.0,79.77632182805789,3565505,6.95%,3711496,7.23%,27-08-2026,28-08-2026,Market Purchase,29-Aug-2026 13:39:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260829_133928320_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-01,BUY,15518.0,1294817.0,83.4396829488336,3711496,7.23%,3727014,7.26%,31-08-2026,01-09-2026,Market Purchase,02-Sep-2026 13:04:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260902_130431804_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-03,BUY,17860.0,1505524.0,84.29585666293393,3727014,7.26%,3744874,7.30%,02-09-2026,03-09-2026,Market Purchase,04-Sep-2026 15:12:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260904_151210358_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-04,BUY,5993.0,504730.0,84.21992324378442,3744874,7.30%,3750867,7.31%,04-09-2026,04-09-2026,Market Purchase,07-Sep-2026 15:37:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260907_153756689_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-08,BUY,19278.0,1650464.0,85.6138603589584,3750867,7.31%,3770145,7.35%,07-09-2026,08-09-2026,Market Purchase,09-Sep-2026 13:34:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260909_133452281_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-09,BUY,6659.0,554715.0,83.30304850578165,3770145,7.35%,3776804,7.36%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 13:48:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260911_134846621_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-15,BUY,17305.0,1385656.0,80.07258017913898,3776804,7.36%,3794109,7.40%,15-09-2026,15-09-2026,Market Purchase,17-Sep-2026 13:20:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260917_132038586_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-24,BUY,17500.0,1417187.0,80.98211428571429,3794109,7.40%,3811609,7.43%,23-09-2026,24-09-2026,Market Purchase,25-Sep-2026 13:20:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260925_132011140_WEB.html
SRGHFL,SRG HOUSING FINANCE LIMITED,Vinod Kumar Jain,Promoter,2026-09-15,BUY,70000.0,9777670.0,139.681,3216387,20.48%,3286387,20.92%,15-09-2026,15-09-2026,Market Purchase,17-Sep-2026 12:19:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22272_20260917_121913528_WEB.html
SRGHFL,SRG HOUSING FINANCE LIMITED,Archis Jain,Promoter Group,2026-09-16,BUY,40000.0,5012220.0,125.3055,1176392,7.49%,1216392,7.74%,16-09-2026,16-09-2026,Market Purchase,17-Sep-2026 12:19:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22272_20260917_121913528_WEB.html
SRGHFL,SRG HOUSING FINANCE LIMITED,Vinod Kumar Jain,Promoter,2026-09-16,BUY,40000.0,5040520.0,126.013,3286387,20.92%,3326387,21.18%,16-09-2026,16-09-2026,Market Purchase,17-Sep-2026 12:19:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22272_20260917_121913528_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-26,BUY,1000.0,473208.0,473.208,8000,0.05%,9000,0.05%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 17:04:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260827_170454525_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-27,BUY,5600.0,2639678.0,471.37107142857144,9000,0.05%,14600,0.09%,27-08-2026,27-08-2026,Market Purchase,27-Aug-2026 17:04:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260827_170454525_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-28,BUY,2596.0,1226875.0,472.60208012326655,14600,0.09%,17196,0.10%,28-08-2026,28-08-2026,Market Purchase,28-Aug-2026 17:01:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260828_170146433_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-31,BUY,2663.0,1314723.0,493.6999624483665,17196,0.10%,19859,0.12%,31-08-2026,31-08-2026,Market Purchase,31-Aug-2026 16:08:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260831_160856411_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-01,BUY,2000.0,993490.0,496.745,19859,0.12%,21859,0.13%,01-09-2026,01-09-2026,Market Purchase,01-Sep-2026 18:29:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260901_182934590_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-02,BUY,2500.0,1240668.0,496.2672,21859,0.13%,24359,0.14%,02-09-2026,02-09-2026,Market Purchase,02-Sep-2026 16:26:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260902_162658365_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-03,BUY,148.0,73733.0,498.19594594594594,24359,0.14%,24507,0.14%,03-09-2026,03-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-07,BUY,1500.0,799433.0,532.9553333333333,24507,0.14%,26007,0.15%,07-09-2026,07-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-08,BUY,4500.0,2388874.0,530.8608888888889,26007,0.15%,30507,0.18%,08-09-2026,08-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-09,BUY,2573.0,1371806.0,533.1542945977458,30507,0.18%,33080,0.19%,09-09-2026,09-09-2026,Market Purchase,10-Sep-2026 16:50:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260910_165024316_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-10,BUY,5493.0,2869345.0,522.3639177134535,33080,0.19%,38573,0.22%,10-09-2026,10-09-2026,Market Purchase,10-Sep-2026 16:50:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260910_165052307_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-11,BUY,3680.0,1918555.0,521.3464673913044,38573,0.22%,42253,0.25%,11-09-2026,11-09-2026,Market Purchase,11-Sep-2026 16:34:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260911_163430650_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-15,BUY,8322.0,4293289.0,515.8962989665946,42253,0.25%,50575,0.29%,15-09-2026,15-09-2026,Market Purchase,16-Sep-2026 11:34:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260916_113454389_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-16,BUY,2708.0,1363284.0,503.42836041358936,50575,0.29%,53283,0.31%,16-09-2026,16-09-2026,Market Purchase,16-Sep-2026 16:55:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260916_165514424_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-17,BUY,4650.0,2403102.0,516.796129032258,53283,0.31%,57933,0.34%,17-09-2026,17-09-2026,Market Purchase,17-Sep-2026 16:38:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260917_163824403_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-18,BUY,5000.0,2616997.0,523.3994,57933,0.34%,62933,0.37%,18-09-2026,18-09-2026,Market Purchase,18-Sep-2026 17:23:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260918_172314343_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-21,BUY,5000.0,2634989.0,526.9978,62933,0.37%,67933,0.40%,21-09-2026,21-09-2026,Market Purchase,21-Sep-2026 16:40:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260921_164055267_WEB.html
STEL,INE577L01016,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-23,BUY,2750.0,1673700.0,608.6181818181818,224432,1.22%,227182,1.23%,23-06-2026,23-06-2026,Market Purchase,26-Jun-2026 10:33:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260626_103357905_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-24,BUY,6061.0,3702340.0,610.846394984326,227182,1.23%,233243,1.26%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 10:34:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260626_103402978_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-25,BUY,4767.0,2909040.0,610.2454373820012,233243,1.26%,238010,1.29%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 20:45:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260629_204519955_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-14,BUY,595.0,342016.0,574.8168067226891,238010,1.29%,238605,1.29%,14-08-2026,14-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-17,BUY,814.0,473110.0,581.2162162162163,238605,1.29%,239419,1.30%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-18,BUY,3317.0,1925522.0,580.5010551703347,239419,1.30%,242736,1.32%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-18,BUY,1.0,581.0,581.0,242736,1.32%,242737,1.32%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-19,BUY,2321.0,1347086.0,580.3903489875054,242737,1.32%,245058,1.33%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-19,BUY,164.0,95134.0,580.0853658536586,245058,1.33%,245222,1.33%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-20,BUY,1266.0,741145.0,585.4225908372828,245222,1.33%,246488,1.34%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-20,BUY,50.0,29275.0,585.5,246488,1.34%,246538,1.34%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-21,BUY,2249.0,1353958.0,602.0266785237884,246538,1.34%,248787,1.35%,21-08-2026,21-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
