Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-08,BUY,20841.0,1448160.0,69.48610911184684,1364787,4.64%,1385628,4.71%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 20:31:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260910_203129967_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-08,BUY,7642.0,541402.0,70.84559015964408,1357145,4.61%,1364787,4.64%,08-09-2026,08-09-2026,Market Purchase,10-Sep-2026 20:30:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260910_203039295_WEB.html
SIGIND,Signet Industries Limited,Mukesh Sangla,Promoter and Director,2026-09-09,BUY,5478.0,382198.0,69.76962395034684,1385628,4.71%,1391106,4.73%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 12:10:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260911_121010537_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-25,BUY,14000.0,2533675.0,180.9767857142857,26829760,21.16%,26843760,21.17%,25-08-2026,25-08-2026,Market Purchase,26-Aug-2026 16:34:21,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260826_163421280_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-25,BUY,14000.0,2533675.0,180.9767857142857,26829760,21.16%,26843760,21.17%,25-08-2026,25-08-2026,Market Purchase,26-Aug-2026 16:32:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260826_163212172_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-31,BUY,14000.0,2387180.0,170.51285714285714,26843760,21.17%,26857760,21.18%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 16:12:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260901_161220738_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-08-31,BUY,14000.0,2387180.0,170.51285714285714,26843760,21.17%,26857760,21.18%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 16:10:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260901_161037604_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:38:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183852991_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:30:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183053771_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:36:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183603816_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-03,BUY,35000.0,5915209.0,169.00597142857143,26857760,21.18%,26892760,21.21%,03-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:32:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260903_183234413_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:28:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182849199_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:28:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182831782_WEB.html
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Vipul Haridas Thakkar,Promoter and Director,2026-09-09,BUY,1000.0,161560.0,161.56,26892760,21.21%,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 18:26:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182634489_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-06-11,BUY,21896.0,1681380.0,76.78936792108148,3543609,6.91%,3565505,6.95%,10-06-2026,11-06-2026,Market Purchase,12-Jun-2026 13:13:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_131309081_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-08-28,BUY,145991.0,11646625.0,79.77632182805789,3565505,6.95%,3711496,7.23%,27-08-2026,28-08-2026,Market Purchase,29-Aug-2026 13:39:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260829_133928320_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-01,BUY,15518.0,1294817.0,83.4396829488336,3711496,7.23%,3727014,7.26%,31-08-2026,01-09-2026,Market Purchase,02-Sep-2026 13:04:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260902_130431804_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-03,BUY,17860.0,1505524.0,84.29585666293393,3727014,7.26%,3744874,7.30%,02-09-2026,03-09-2026,Market Purchase,04-Sep-2026 15:12:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260904_151210358_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-04,BUY,5993.0,504730.0,84.21992324378442,3744874,7.30%,3750867,7.31%,04-09-2026,04-09-2026,Market Purchase,07-Sep-2026 15:37:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260907_153756689_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-08,BUY,19278.0,1650464.0,85.6138603589584,3750867,7.31%,3770145,7.35%,07-09-2026,08-09-2026,Market Purchase,09-Sep-2026 13:34:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260909_133452281_WEB.html
SINCLAIR,SINCLAIRS HOTELS LIMITED,NAVIN CHAND SUCHANTI,Promoter,2026-09-09,BUY,6659.0,554715.0,83.30304850578165,3770145,7.35%,3776804,7.36%,09-09-2026,09-09-2026,Market Purchase,11-Sep-2026 13:48:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22933_20260911_134846621_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-26,BUY,1000.0,473208.0,473.208,8000,0.05%,9000,0.05%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 17:04:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260827_170454525_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-27,BUY,5600.0,2639678.0,471.37107142857144,9000,0.05%,14600,0.09%,27-08-2026,27-08-2026,Market Purchase,27-Aug-2026 17:04:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260827_170454525_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-28,BUY,2596.0,1226875.0,472.60208012326655,14600,0.09%,17196,0.10%,28-08-2026,28-08-2026,Market Purchase,28-Aug-2026 17:01:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260828_170146433_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-08-31,BUY,2663.0,1314723.0,493.6999624483665,17196,0.10%,19859,0.12%,31-08-2026,31-08-2026,Market Purchase,31-Aug-2026 16:08:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260831_160856411_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-01,BUY,2000.0,993490.0,496.745,19859,0.12%,21859,0.13%,01-09-2026,01-09-2026,Market Purchase,01-Sep-2026 18:29:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260901_182934590_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-02,BUY,2500.0,1240668.0,496.2672,21859,0.13%,24359,0.14%,02-09-2026,02-09-2026,Market Purchase,02-Sep-2026 16:26:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260902_162658365_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV Industries Private Limited,Promoter Group,2026-09-03,BUY,148.0,73733.0,498.19594594594594,24359,0.14%,24507,0.14%,03-09-2026,03-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-07,BUY,1500.0,799433.0,532.9553333333333,24507,0.14%,26007,0.15%,07-09-2026,07-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-08,BUY,4500.0,2388874.0,530.8608888888889,26007,0.15%,30507,0.18%,08-09-2026,08-09-2026,Market Purchase,08-Sep-2026 17:27:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260908_172736432_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-09,BUY,2573.0,1371806.0,533.1542945977458,30507,0.18%,33080,0.19%,09-09-2026,09-09-2026,Market Purchase,10-Sep-2026 16:50:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260910_165024316_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-10,BUY,5493.0,2869345.0,522.3639177134535,33080,0.19%,38573,0.22%,10-09-2026,10-09-2026,Market Purchase,10-Sep-2026 16:50:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260910_165052307_WEB.html
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,TGV IndustriesPrivate Limited,Promoter Group,2026-09-11,BUY,3680.0,1918555.0,521.3464673913044,38573,0.22%,42253,0.25%,11-09-2026,11-09-2026,Market Purchase,11-Sep-2026 16:34:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260911_163430650_WEB.html
STEL,STEL HOLDINGS LIMITED,LEBNITZE REAL ESTATES PVT LTD,Promoter Group,2026-06-10,BUY,4287.0,2288298.0,533.776067179846,536832,2.91%,541119,2.93%,10-06-2026,10-06-2026,Market Purchase,12-Jun-2026 17:34:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173428796_WEB.html
STEL,STEL HOLDINGS LIMITED,LEBNITZE REAL ESTATES PVT LTD,Promoter Group,2026-06-11,BUY,350.0,189105.0,540.3,541119,2.93%,541469,2.93%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 17:38:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173801264_WEB.html
STEL,STEL HOLDINGS LIMITED,LEBNITZE REAL ESTATES PVT LTD,Promoter Group,2026-06-11,BUY,8011.0,4328405.0,540.3077019098739,541469,2.93%,549480,2.98%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 17:38:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173801264_WEB.html
STEL,STEL HOLDINGS LIMITED,LEBNITZE REAL ESTATES PVT LTD,Promoter Group,2026-06-12,BUY,2074.0,1149599.0,554.2907425265188,549480,2.98%,551554,2.99%,12-06-2026,12-06-2026,Market Purchase,15-Jun-2026 10:54:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260615_105422832_WEB.html
STEL,STEL HOLDINGS LIMITED,LEBNITZE REAL ESTATES PVT LTD,Promoter Group,2026-06-12,BUY,173.0,95892.0,554.2890173410404,551554,2.99%,551727,2.99%,12-06-2026,12-06-2026,Market Purchase,15-Jun-2026 10:54:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260615_105422832_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-15,BUY,3619.0,2091964.0,578.0502901353965,201010,1.09%,204629,1.11%,15-06-2026,15-06-2026,Market Purchase,18-Jun-2026 11:15:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260618_111516908_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-17,BUY,1921.0,1113057.0,579.4154086413326,204629,1.11%,206550,1.12%,17-06-2026,17-06-2026,Market Purchase,19-Jun-2026 23:09:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260619_230912585_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-18,BUY,13544.0,8115025.0,599.1601447135263,206550,1.12%,220094,1.19%,18-06-2026,18-06-2026,Market Purchase,19-Jun-2026 23:09:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260619_230912585_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-19,BUY,4338.0,2596309.0,598.5036883356386,220094,1.19%,224432,1.22%,19-06-2026,19-06-2026,Market Purchase,24-Jun-2026 11:34:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260624_113404785_WEB.html
STEL,INE577L01016,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-23,BUY,2750.0,1673700.0,608.6181818181818,224432,1.22%,227182,1.23%,23-06-2026,23-06-2026,Market Purchase,26-Jun-2026 10:33:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260626_103357905_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-24,BUY,6061.0,3702340.0,610.846394984326,227182,1.23%,233243,1.26%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 10:34:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260626_103402978_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-06-25,BUY,4767.0,2909040.0,610.2454373820012,233243,1.26%,238010,1.29%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 20:45:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260629_204519955_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-14,BUY,595.0,342016.0,574.8168067226891,238010,1.29%,238605,1.29%,14-08-2026,14-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-17,BUY,814.0,473110.0,581.2162162162163,238605,1.29%,239419,1.30%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-18,BUY,3317.0,1925522.0,580.5010551703347,239419,1.30%,242736,1.32%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-18,BUY,1.0,581.0,581.0,242736,1.32%,242737,1.32%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-19,BUY,2321.0,1347086.0,580.3903489875054,242737,1.32%,245058,1.33%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-19,BUY,164.0,95134.0,580.0853658536586,245058,1.33%,245222,1.33%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 23:58:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260820_235857704_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-20,BUY,1266.0,741145.0,585.4225908372828,245222,1.33%,246488,1.34%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-20,BUY,50.0,29275.0,585.5,246488,1.34%,246538,1.34%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-21,BUY,2249.0,1353958.0,602.0266785237884,246538,1.34%,248787,1.35%,21-08-2026,21-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-21,BUY,1.0,580.0,580.0,248787,1.35%,248788,1.35%,21-08-2026,21-08-2026,Market Purchase,25-Aug-2026 20:51:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260825_205144388_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-24,BUY,10724.0,6659825.0,621.0206079820962,248788,1.35%,259512,1.41%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 15:59:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260827_155908916_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-24,BUY,145.0,89465.0,617.0,259512,1.41%,259657,1.41%,24-08-2026,24-08-2026,Market Purchase,27-Aug-2026 15:59:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260827_155908916_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-25,BUY,704.0,430673.0,611.7514204545455,259657,1.41%,260361,1.41%,25-08-2026,25-08-2026,Market Purchase,27-Aug-2026 15:59:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260827_155908916_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-25,BUY,12.0,7332.0,611.0,260361,1.41%,260373,1.41%,25-08-2026,25-08-2026,Market Purchase,27-Aug-2026 15:59:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260827_155908916_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-26,BUY,1353.0,839768.0,620.6711012564671,260373,1.41%,261726,1.42%,26-08-2026,26-08-2026,Market Purchase,31-Aug-2026 23:39:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260831_233952436_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-27,BUY,2543.0,2423421.0,952.9771922925678,261726,1.42%,264269,1.43%,27-08-2026,27-08-2026,Market Purchase,31-Aug-2026 23:39:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260831_233952436_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-27,BUY,8.0,4935.0,616.875,264269,1.43%,264277,1.43%,27-08-2026,27-08-2026,Market Purchase,31-Aug-2026 23:39:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260831_233952436_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-28,BUY,359.0,224299.0,624.7883008356546,264277,1.43%,264636,1.43%,28-08-2026,28-08-2026,Market Purchase,02-Sep-2026 15:04:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260902_150418353_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-28,BUY,103.0,64375.0,625.0,264636,1.43%,264739,1.43%,28-08-2026,28-08-2026,Market Purchase,02-Sep-2026 15:04:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260902_150418353_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-31,BUY,2961.0,1958329.0,661.3741979061128,264739,1.43%,267700,1.45%,31-08-2026,31-08-2026,Market Purchase,02-Sep-2026 15:04:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260902_150418353_WEB.html
STEL,STEL HOLDINGS LIMITED,SOFREAL MERCANTRADE PRIVATE LTD,Promoter Group,2026-08-31,BUY,310.0,201765.0,650.8548387096774,267700,1.45%,268010,1.45%,31-08-2026,31-08-2026,Market Purchase,02-Sep-2026 15:04:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260902_150418353_WEB.html
SUMEETINDS,SUMEET INDUSTRIES LIMITED,Eagle  Fibres Limited,Promoter Group,2026-08-12,BUY,3700000.0,54834000.0,14.82,25000000,3.60%,28700000,4.13%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 11:56:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3809_20260813_115624406_WEB.html
SUMEETINDS,SUMEET INDUSTRIES LIMITED,JPB FIBRES,Promoter Group,2026-08-12,BUY,3700000.0,54834000.0,14.82,38050000,5.48%,41750000,6.00%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 11:56:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3809_20260813_115624406_WEB.html
SUMEETINDS,SUMEET INDUSTRIES LIMITED,ROHAN D MODH,Promoter Group,2026-08-12,BUY,3950000.0,58539000.0,14.82,100000000,14.39%,103950000,14.96%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 11:56:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3809_20260813_115624406_WEB.html
SUMEETINDS,SUMEET INDUSTRIES LIMITED,SUPREME( INDIA ) IMPEX LIMITED,Promoter Group,2026-08-12,BUY,3550000.0,52611000.0,14.82,9250000,1.33%,12800000,1.84%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 11:56:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3809_20260813_115624406_WEB.html
SUMEETINDS,SUMEET INDUSTRIES LIMITED,Eagle  Fibres Limited,Promoter Group,2026-08-14,BUY,1000000.0,14640000.0,14.64,28700000,4.13%,29700000,4.27%,14-08-2026,14-08-2026,Market Purchase,17-Aug-2026 16:35:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3809_20260817_163526266_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUMANTH RAMAMURTHI,Promoter,2026-06-23,BUY,254811.0,1351921.0,5.305583353936839,9440530,17.16%,9695341,17.63%,23-06-2026,23-06-2026,Market Purchase,25-Jun-2026 17:06:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260625_170646140_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUMANTH RAMAMURTHI,Promoter,2026-06-24,BUY,25646.0,140186.0,5.46619355844966,9695341,17.63%,9720987,17.67%,24-06-2026,24-06-2026,Market Purchase,25-Jun-2026 17:06:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260625_170646140_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-08-31,BUY,153055.0,939764.0,6.140041161673908,122077,0.22%,275132,0.50%,17-08-2026,31-08-2026,Market Purchase,02-Sep-2026 18:56:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260902_185647901_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-08-31,BUY,26144.0,154275.0,5.900971542227662,275132,0.50%,301276,0.55%,17-08-2026,31-08-2026,Market Purchase,02-Sep-2026 18:56:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260902_185647901_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-09-07,BUY,129316.0,885849.0,6.850266015032942,301276,0.55%,430592,0.78%,01-09-2026,07-09-2026,Market Purchase,09-Sep-2026 17:58:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260909_175840867_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-09-07,BUY,18260.0,130437.0,7.143318729463307,430592,0.78%,448852,0.82%,01-09-2026,07-09-2026,Market Purchase,09-Sep-2026 17:58:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260909_175840867_WEB.html
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-09-07,BUY,129316.0,885849.0,6.850266015032942,301276,0.55%,430592,0.78%,01-09-2026,07-09-2026,Market Purchase,09-Sep-2026 17:52:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260909_175216734_WEB.html
